rank,name,score,source,SMILES
"
897,AI-346/37002002,1.391,Specs,"c1cc(ccc1[C@@H]1[C@H]2C(=NN1C(=CC(=O)C)C)c1cc(ccc1CC2)OC)OC	AI-346/37002002
"
898,AJ-292/15008611,1.391,Specs,"c1ccc(cc1)CN1C(=O)c2ccccc2N[C@@H]1c1ccc(c(c1)OC)OC	AJ-292/15008611
"
899,AO-080/41810299,1.391,Specs,"c1ccc2c(c1)c(=O)n(c1ccccc1Cl)c(n2)SCc1ccccc1F	AO-080/41810299
"
900,AP-060/41942472,1.391,Specs,"c1ccc(cc1)c1nc2ccccc2c(=O)n1Nc1ccc(cc1)Br	AP-060/41942472
"
901,AG-205/10182042,1.391,Specs,"c1cc(cnc1)[C@@]1(CC(=NN1C(=O)c1ccc(cc1)Cl)C(F)(F)F)O	AG-205/10182042
"
902,AN-465/41865634,1.391,Specs,"c1ccc(cc1)CN1C(=NN(c2ccc(c(c2)Cl)Cl)[C@@H]1c1ccc(cc1)CC)C(=O)C	AN-465/41865634
"
903,AP-836/41220125,1.391,Specs,"c1ccc(cc1)[C@@H]1c2ccc3ccccc3c2C[NH2]C1	AP-836/41220125
"
904,AB-337/13036016,1.39,Specs,"c1ccc(cc1)S(=O)(=O)[C@@H]1Cc2ccccc2[C@@H]1Cl	AB-337/13036016
"
905,AE-848/15342493,1.39,Specs,"c1ccc(cc1)C(=O)C1=C(c2ccccc2S(=O)(=O)N1C)Nc1ccccc1C	AE-848/15342493
"
906,AG-690/36166055,1.39,Specs,"c1cc(ccc1C(=O)N1[C@](c2ccc(cc2)Br)(CC(=N1)C(F)(F)F)O)Cl	AG-690/36166055
"
907,AB-337/13036028,1.39,Specs,"c1ccc(cc1)C(=C)CS(=O)(=O)c1ccccc1	AB-337/13036028
"
908,AK-968/11493264,1.39,Specs,"c1cc(c(c(c1)OC)OC)[C@H]1C(=NN(c2ccc(cc2F)F)C1)c1cccs1	AK-968/11493264
"
909,AH-357/03397006,1.39,Specs,"c1ccc(cc1)C(=O)C[C@H](c1ccccc1)C	AH-357/03397006
"
910,AE-848/31926022,1.39,Specs,"c1ccc(cc1)[C@@H](c1ccccc1)C(=O)Nc1c2c(CCC2)nc2c1CCCC2	AE-848/31926022
"
911,AG-690/11634823,1.39,Specs,"c1ccc(cc1)[C@H](c1ccccc1)NC(=O)c1ccc(c(c1)[N](=O)O)C	AG-690/11634823
"
912,AQ-911/40696225,1.39,Specs,"c1ccc2c(c1)[C@@](C(=O)N2)(CC(=O)c1ccncc1)O	AQ-911/40696225
"
913,AE-641/02433003,1.389,Specs,"c1ccc(cc1)C=CC(=O)c1ccco1	AE-641/02433003
"
914,AN-329/14594618,1.389,Specs,"c1ccc(cc1)[C@@H](c1ccccc1)C(=O)Nc1ccc(cc1)Nc1ccccc1	AN-329/14594618
"
915,AM-760/12201013,1.389,Specs,"c1ccc(cc1)[C@H]1C[C@@]([C@H]([C@H](c2ccccc2)[NH2]1)C(C)C)(C)O	AM-760/12201013
"
916,AN-329/14789084,1.389,Specs,"c1ccc(cc1)[C@@H](c1ccccc1)C(=O)Nc1ccc(cc1)S(=O)(=O)N1CCCC1	AN-329/14789084
"
917,AG-401/13980007,1.389,Specs,"c1ccc(cc1)[C@@H](CC(=O)c1ccc(cc1)Cl)Sc1cc(ccc1OC)OC	AG-401/13980007
"
918,AP-357/40706842,1.388,Specs,"c1cc(ccc1[C@](c1ccc(cc1)F)([C@@H]1CCC[NH2]1)O)F	AP-357/40706842
"
919,AO-081/41195426,1.388,Specs,"c1ccc2c(c1)N(c1ccccc1S2)C(=O)Nc1cccc2c1CCCC2	AO-081/41195426
"
920,AK-918/43220140,1.388,Specs,"c1ccc(cc1)C=CS(=O)(=O)c1ccc(cc1)Cl	AK-918/43220140
"
921,AE-848/33203005,1.388,Specs,"c1ccc(cc1)[C@H]1c2ccccc2OC(=C1C=O)c1ccc(cc1)OCC	AE-848/33203005
"
922,AE-848/34539043,1.388,Specs,"c1ccc(cc1)C1=NN(c2ccc(cc2)C=Nc2ccc(cc2)F)[C@@H](c2ccccc2)C1	AE-848/34539043
"
923,AG-690/12000017,1.388,Specs,"c1ccc(cc1)N(C(=O)c1ccc(cc1)OC)[C@H]1c2ccccc2N[C@H](C1)C	AG-690/12000017
"
924,AK-778/15575003,1.388,Specs,"c1ccc2c(c1)[C@@](C(=O)N2C)(CC(=O)c1cccc(c1)N)O	AK-778/15575003
"
925,AK-918/41424321,1.388,Specs,"c1ccc(cc1)c1ccccc1OCC(=O)c1ccc(c(c1)C)C	AK-918/41424321
"
926,AN-329/10747033,1.388,Specs,"c1ccc(cc1)NC(=O)c1ccccc1N=C1c2ccccc2NC1=O	AN-329/10747033
"
927,AN-655/15641101,1.388,Specs,"c1ccc(cc1)C(=O)C[C@]1(c2ccccc2N(C1=O)CC)O	AN-655/15641101
"
928,AK-918/36805015,1.388,Specs,"c1ccc2c(c1)[C@H](c1ccccc1O2)NC(=O)c1ccc(cc1)C	AK-918/36805015
"
929,AG-690/10517031,1.388,Specs,"c1ccc(cc1)c1c(c2ccccc2)[nH]c(c2ccc(c(c2)[N](=O)O)Br)n1	AG-690/10517031
"
930,AE-641/30155004,1.387,Specs,"c1ccc2c(c1)CSc1c(ccs1)[C@H]2C1CC[N](CC1)(C)C	AE-641/30155004
"
931,ZINC01115339,1.387,Specs,"c1ccc(cc1)CC(=O)NCC[C@@H](c1ccccc1)c1ccccc1	ZINC01115339
"
932,AJ-292/14827034,1.387,Specs,"c1ccc2c(c1)C1=C(C2=O)[C@@H](c2cccc(c2)O)Sc2ccccc2N1	AJ-292/14827034
"
933,AG-205/08241055,1.387,Specs,"c1ccc(cc1)c1ccc(cc1)C1=NN(c2ccccc2)[C@H](c2ccc3c(c2)OCO3)C1	AG-205/08241055
"
934,AG-690/10687032,1.386,Specs,"c1ccc(cc1)c1c(c2ccc(cc2)Br)[nH]c(c2ccc(cc2)[N](=O)O)n1	AG-690/10687032
"
935,AG-690/40720329,1.386,Specs,"c1ccc2c(c1)C1=C(C2=O)[C@@H](c2ccc(cc2)C(C)C)Sc2ccccc2N1	AG-690/40720329
"
936,AG-690/10532057,1.386,Specs,"c1cc(ccc1c1c(c2ccc(cc2)C)[nH]c(c2ccc(cc2)SC)n1)C	AG-690/10532057
"
937,AB-131/42301054,1.386,Specs,"C(#CC=Cc1c2ccccc2ccc1C)c1ccccc1	AB-131/42301054
"
938,AO-840/42717968,1.386,Specs,"c1ccc(cc1)[C@@H]1[C@H]2C(=CC(=O)[C@H]1C(=O)OCC)c1ccccc1CC2	AO-840/42717968
"
939,AK-918/43220141,1.386,Specs,"c1ccc(cc1)C=CS(=O)(=O)c1ccc(cc1)Br	AK-918/43220141
"
940,AG-690/11741343,1.386,Specs,"c1cc(ccc1C(=O)N1[C@](c2ccc(cc2)Br)(CC(=N1)C(F)(F)F)O)I	AG-690/11741343
"
941,AB-131/42301092,1.386,Specs,"c1cc(ccc1C1(c2ccc(cc2)C)SCCS1)C	AB-131/42301092
"
942,AG-690/09674043,1.386,Specs,"c1ccc(cc1)[C@H](c1ccccn1)NC(=O)c1cccc(c1)[N](=O)O	AG-690/09674043
"
943,ZINC00387681,1.386,Specs,"c1ccc(cc1)n1nc(c2cccc(c2)N)c(c2cccc(c2)N)n1	ZINC00387681
"
944,AG-670/34887012,1.385,Specs,"C(#C[C@](c1ccccc1)(C1CCCCC1)O)CC[NH]1CCCCC1	AG-670/34887012
"
945,AK-778/43420907,1.385,Specs,"c1ccc(cc1)C(=O)C[C@@]1(c2ccccc2N(C1=O)CC(C)C)O	AK-778/43420907
"
946,AG-205/05879064,1.385,Specs,"c1ccc(c(c1)C=CC(=O)c1ccc(cc1)Br)F	AG-205/05879064
"
947,AK-968/40605784,1.385,Specs,"c1ccc(c(c1)C(=O)NN=C1C[C@@H]2CC[C@H]1C2)Br	AK-968/40605784
"
948,AG-690/11629085,1.385,Specs,"c1ccc(cc1)[C@]1(c2ccccc2)CC(=NN1)C(=O)OC	AG-690/11629085
"
949,AJ-292/13893142,1.385,Specs,"c1ccc(cc1)C1(CCCC1)CNC(=O)c1ccccc1OC	AJ-292/13893142
"
950,AK-778/41182457,1.385,Specs,"c1ccc2c(c1)[C@@](C(=O)N2CCC)(CC(=O)c1ccc(cc1)C)O	AK-778/41182457
"
951,AG-690/11190003,1.385,Specs,"c1ccc2c(c1)c(=O)n(c1ccccc1OC)c(c1ccccc1F)n2	AG-690/11190003
"
952,AO-080/07165035,1.385,Specs,"c1ccc2c(c1)[C@@](C(=O)N2C)(CC(=O)c1ccc(cc1)OC)O	AO-080/07165035
"
953,AK-778/15575001,1.385,Specs,"c1ccc2c(c1)[C@@](C(=O)N2C)(CC(=O)c1cccc(c1)Br)O	AK-778/15575001
"
954,AG-690/11142068,1.385,Specs,"c1ccc(cc1)c1c(c2cccc3ccccc23)nc(c2ccc(cc2)OC)[nH]1	AG-690/11142068
"
955,AK-968/15359077,1.384,Specs,"c1ccc(cc1)[C@@H](C(=O)N[C@H](C)CC)Sc1ccccc1	AK-968/15359077
"
956,AF-399/42385979,1.384,Specs,"c1ccc(cc1)CN(C(=O)c1ccnc(c1)C(C)(C)C)Cc1ccccc1	AF-399/42385979
"
957,AJ-091/33281008,1.384,Specs,"c1ccc(cc1)[C@H]1CC(=Nc2ccccc2S1)c1ccc(cc1)OC	AJ-091/33281008
"
958,AJ-292/15008611,1.384,Specs,"c1ccc(cc1)CN1C(=O)c2ccccc2N[C@@H]1c1ccc(c(c1)OC)OC	AJ-292/15008611
"
959,AK-778/41314809,1.384,Specs,"c1ccc2c(c1)[C@@](C(=O)N2CCC)(CC(=O)c1ccc(cc1)Cl)O	AK-778/41314809
"
960,AJ-292/14407011,1.384,Specs,"c1ccc2c(c1)C1=C(C2=O)[C@H](c2cc(ccc2OC)OC)Sc2ccccc2N1	AJ-292/14407011
"
961,AE-641/30104015,1.384,Specs,"c1cc(ccc1[C@@]1(c2ccc(cc2CO1)Br)CCC[NH](C)C)F	AE-641/30104015
"
962,AN-329/42685651,1.384,Specs,"c1ccc(cc1)[C@@H](c1ccccc1)C(=O)Nc1ccc(cc1)S(=O)(=O)NC(C)C	AN-329/42685651
"
963,AO-081/41194887,1.384,Specs,"c1ccc(cc1)[C@H]1[C@@H](C(=O)c2ccc(cc2)Br)[C@]1(c1ccccc1)c1ccccc1	AO-081/41194887
"
964,AP-064/40095934,1.383,Specs,"c1ccc2c(c1)c(=O)n(c1ccccc1OC)c(c1cccs1)n2	AP-064/40095934
"
965,AE-848/36959007,1.383,Specs,"c1ccc(c(c1)[C@@H](c1nc2ccccc2n1Cc1ccccc1Br)O)Cl	AE-848/36959007
"
966,AK-968/40709537,1.383,Specs,"c1ccc(cc1)[C@@H](CC)NC(=O)c1ccc(c(c1)C)C	AK-968/40709537
"
967,AE-641/05583031,1.383,Specs,"c1ccc(cc1)[C@H]1c2ccccc2Oc2ccccc2N1	AE-641/05583031
"
968,AK-778/15642233,1.383,Specs,"c1ccc(cc1)C(=O)C[C@]1(c2ccccc2N(C1=O)CC=C)O	AK-778/15642233
"
969,AG-205/33646016,1.383,Specs,"c1ccc2c(c1)ccc1c2C2=C(C(=O)CCC2)[C@H](c2ccc(cc2)N(C)C)N1	AG-205/33646016
"
970,AH-034/11365822,1.383,Specs,"c1ccc(cc1)C(=O)N1CC(=O)Nc2ccc(cc2[C@H]1c1ccccc1Cl)Br	AH-034/11365822
"
971,AK-968/36803004,1.383,Specs,"C#C[C@H](C)O[C@@]1(c2ccccc2)c2ccccc2C(=O)O1	AK-968/36803004
"
972,AN-892/40779940,1.383,Specs,"c1ccc(cc1)N1[C@H](c2ccc(cc2Cl)Cl)[C@H](C(=N1)c1ccc(cc1)Cl)n1ccnc1	AN-892/40779940
"
973,AG-690/36759049,1.383,Specs,"c1cc(ccc1c1nc(c2ccc(cc2)Br)c(c2ccc(cc2)Br)[nH]1)SC	AG-690/36759049
"
974,AG-205/36655021,1.383,Specs,"c1cc(cc(c1)Br)C(=O)N1[C@](c2cccnc2)(CC(=N1)C(F)(F)F)O	AG-205/36655021
"
975,AQ-911/40696225,1.383,Specs,"c1ccc2c(c1)[C@@](C(=O)N2)(CC(=O)c1ccncc1)O	AQ-911/40696225
"
976,ZINC00645859,1.383,Specs,"c1ccc(cc1)[C@H](c1ccccc1)NC(=O)c1ccccc1OCC(=O)N1CCCC1	ZINC00645859
"
977,AE-848/34539045,1.383,Specs,"c1ccc(cc1)C1=NN(c2ccc(cc2)C=Nc2ccccc2C)[C@@H](c2ccccc2)C1	AE-848/34539045
"
978,AG-690/34035021,1.383,Specs,"c1ccc(cc1)n1c(C(Cl)Cl)nc(c2ccccc2Cl)n1	AG-690/34035021
"
979,AN-655/15642266,1.383,Specs,"c1ccc2c(c1)[C@@](C(=O)N2CCC)(CC(=O)c1ccc(cc1)Br)O	AN-655/15642266
"
980,AE-848/30539025,1.383,Specs,"c1cc(ccc1C(=Nc1ccc(cc1)C)Nc1ccc(cc1)C)[N](=O)O	AE-848/30539025
"
981,AN-892/40779938,1.382,Specs,"c1ccc(cc1)N1[C@@H](c2ccc(cc2)Cl)[C@@H](C(=N1)c1ccc(cc1)Cl)n1ccnc1	AN-892/40779938
"
982,AG-205/37007183,1.382,Specs,"c1cc(cc(c1)OC)[C@@]1(CC(=NN1C(=O)c1cccnc1)C(F)(F)F)O	AG-205/37007183
"
983,AP-782/41885278,1.382,Specs,"c1ccc(cc1)[C@](c1ccccc1)(c1ccccc1OP(=O)(N(C)C)N(C)C)O	AP-782/41885278
"
984,AG-205/13451012,1.382,Specs,"c1ccc2c(c1)C1=C(C2=O)[C@H](c2ccc3c(c2)OCO3)Sc2ccccc2N1	AG-205/13451012
"
985,AK-778/43114892,1.382,Specs,"c1ccc2c(c1)[C@](C(=O)N2CCC)(CC(=O)c1ccncc1)O	AK-778/43114892
"
986,AE-842/33004051,1.382,Specs,"c1ccc2c(c1)c1ccccc1[C@]12[C@@H]2[C@H]3C=C[C@H](C3)[C@H]2N=N1	AE-842/33004051
"
987,AG-205/33646016,1.382,Specs,"c1ccc2c(c1)ccc1c2C2=C(C(=O)CCC2)[C@H](c2ccc(cc2)N(C)C)N1	AG-205/33646016
"
988,AG-205/37179123,1.382,Specs,"c1cc(sc1[C@](c1ccc(s1)Cl)([C@@H]1C[N@@H]2CC[C@H]1CC2)O)Cl	AG-205/37179123
"
989,AG-690/36921098,1.382,Specs,"c1ccc(cc1)C1=Nc2ccc(cc2[C@@H](c2ccccc2)N1CC(=O)OC)Br	AG-690/36921098
"
990,AN-655/15641006,1.382,Specs,"c1ccc(cc1)C(=O)C[C@]1(c2cc(ccc2N(C1=O)C)Br)O	AN-655/15641006
"
991,AG-690/11142063,1.382,Specs,"c1ccc(cc1)c1c(c2cccc3ccccc23)nc(c2cccc(c2)Cl)[nH]1	AG-690/11142063
"
992,AH-487/36443064,1.382,Specs,"c1ccc(cc1)C1=C(c2ccccc2)[C@]2(C(=O)[C@@]1([C@@H]1C(=O)N(c3ccccc3)C(=O)[C@@H]21)C)C	AH-487/36443064
"
993,AL-182/11625019,1.382,Specs,"c1ccc(cc1)N1CCS[C@H]1c1cccc(c1)C	AL-182/11625019
"
994,AK-968/15359077,1.382,Specs,"c1ccc(cc1)[C@@H](C(=O)N[C@H](C)CC)Sc1ccccc1	AK-968/15359077
"
995,AK-778/43114821,1.381,Specs,"c1ccc2c(c1)[C@@](C(=O)N2CC)(CC(=O)c1ccncc1)O	AK-778/43114821
"
996,AL-182/11625019,1.381,Specs,"c1ccc(cc1)N1CCS[C@H]1c1cccc(c1)C	AL-182/11625019
"
997,AG-690/11629097,1.381,Specs,"c1ccc(cc1)C(=C1C(=O)c2ccccc2C1=O)c1cccc(c1)C	AG-690/11629097
"
998,AK-830/13217121,1.381,Specs,"c1ccc(cc1)c1c(c2ccccc2)[nH]c2ccccc2c1=O	AK-830/13217121
"
999,AG-205/37007413,1.381,Specs,"c1ccc(cc1)n1c(=O)c2ccccc2nc1SCc1c(cccc1F)F	AG-205/37007413
"
1000,AK-968/11369036,1.381,Specs,"c1ccc(cc1)[C@@H](C(=O)Nc1ccccc1C(C)C)CC	AK-968/11369036
"
